legal_entity_id	estimated_number_employees	nace_code	secondary_nace_code	task
61115416	73.0	7420.0	4651.0	none
61115439	230.0	6820.0		none
61115568	188.0	3511.0		none
61115570	5.0	1624.0		none
61115574		6201.0		none
61115598	5.0	433.0		none
61115613	80.0	9412.0	8690.0	none
61115732	3.0	4762.0	4791.0	none
61115741	540.0	84.0		none
61115753	400.0	8542.0		none
61115776	35.0	7022.0		none
61115802	116.0	2899.0	2732.0	none
61115838	330.0	2229.0	2896.0	none
61115889	350.0	6920.0		none
61115950	79.0	2920.0	451.0	none
61115958		2311.0		none
61116101	300.0	7732.0	251.0	none
61116119	23.0	1624.0		none
61116135	100989.0	4711.0		none
61116142	5.0	2899.0		none
61116289	8.0	281.0	3312.0	none
61116461	4.0	611.0		none
61116513	48.0	2815.0		none
61116966		1310.0		none
61116976		4321.0		none
61116989				none
61117046	101.0	2550.0	2573.0	none
61117078		5229.0		none
61117155	350.0	2529.0		none
61117183	1000.0	8411.0		none
61117188	383.0	2821.0	2451.0	none
61117245	19.0	3320.0		none
61117329	5.0	8622.0		none
61117379	250.0	21.0	4646.0	none
61117381	94.0	2892.0	2822.0	none
61117388	115.0	475.0	2521.0	none
61117538	9.0	2059.0		none
61117583	47.0	4669.0	4690.0	none
61117606	270.0	289.0	3312.0	none
61117647	2.0	6202.0		none
61117663	20.0	841.0		none
61117668	4050.0	9491.0		none
61117746				none
61117891	49.0	2229.0		none
61118040	9.0	301.0	1623.0	none
61118050		7721.0		none
61118125	200.0	8430.0		none
61118263		799.0		none
61118325	20.0	85.0		none
61118333	1000.0	4649.0	4641.0	none
61118402	11.0	4762.0	4765.0	none
61118424	28.0	2013.0	2445.0	none
61118430	5.0	8690.0		none
61118528	1999.0	4211.0		none
61118576		91.0		none
61118619	273.0	3299.0		none
61118650	19.0	7120.0		none
61118667		712.0		none
61118668	93.0	9601.0		none
61118712	49.0	2059.0		none
61118756	278.0	3020.0		none
61118784	49.0	7219.0		none
61118816	120.0	3600.0	3700.0	none
61118818	333.0	4910.0		none
61118866		7022.0		none
61119029	49.0	4511.0		none
61119030	49.0	4322.0		none
61119066		2651.0		none
61119067	124.0	2920.0	77.0	none
61119099	1336.0	7732.0	4614.0	none
61119139	250.0	8899.0		none
61119195	199.0	108.0		none
61119273	2.0	1511.0		none
61119316		144.0		none
61119346		8411.0		none
61119351		4719.0		none
61119370	1579.0	5510.0		none
61119381	1300.0	8422.0		none
61119393	51.0	2591.0		none
61119394	50.0	7810.0		none
61119439	19.0	8230.0		none
61119452	49.0	2790.0		none
61119468	49.0	6910.0		none
61119574	180.0	6831.0		none
61119676	30.0	8520.0		none
61119931	1010.0	1013.0		none
61119933		2571.0		none
61119938	80.0	5510.0		none
61119967	2000.0	9412.0	8690.0	none
61119992	134.0	7112.0	3320.0	none
61120063	453.0	2059.0		none
61120064		8621.0		none
61120171	5.0	2651.0		none
61120284		7219.0		none
61120305	52.0	2891.0	2813.0	none
61120341	1000.0	841.0		none
61120371	14.0	841.0		none
61120388	14.0	4531.0		none
61120392	145.0	2399.0	4329.0	none
61120398	80.0	3600.0		none
61120586	10.0	85.0		none
61120704	2.0	9329.0		none
61120708	16.0	7112.0		none
61120743				none
61120755	23.0	6202.0	4741.0	none
61120811	480.0	3511.0		none
61120839	49.0	4651.0		none
61120901	271.0	2221.0	4674.0	none
61120924	49.0	2059.0		none
61120932	2.0	7022.0		none
61121011	43.0	8510.0		none
61121033		701.0		none
61121042	111.0	2829.0		none
61121061	824.0	8610.0		none
61121094	708.0	2572.0		none
61121111	5.0	4669.0		none
61121126		4511.0		none
61121263	49.0	4690.0		none
61121273	40.0	8130.0		none
61121373	9.0	9609.0		none
61121406				none
61121413	25.0	4719.0		none
61121417	449.0	2651.0		none
61121436	50.0	2712.0	3320.0	none
61121525		4773.0		none
61121558	19.0	2120.0		none
61121579	49.0	4643.0		none
61121583		8541.0		none
61121584	49.0	58.0		none
61121655		701.0		none
61121700	167.0	4638.0		none
61121721	19.0	2910.0		none
61121727	99.0	6201.0		none
61121815	50.0	8413.0		none
61121886				none
61121895	87.0	2562.0	1623.0	none
61122058	100.0	8690.0	8422.0	none
61122062	2.0	2030.0		none
61122109	136.0	8532.0		none
61122140	49.0	2849.0		none
61122225		4669.0		none
61122247	100.0	8411.0		none
61122289	68.0	4621.0	1091.0	none
61122361	82.0	2732.0	2712.0	none
61122391	600.0	841.0	781.0	none
61122480	2.0	4621.0		none
61122517	5.0	16.0		none
61122576	199.0	6201.0		none
61122586		692.0		none
61122690	99.0	6203.0		none
61122706	800.0	2512.0	2599.0	none
61122711	8.0	4669.0		none
61122740		254.0		none
61122972	1100.0	6419.0		none
61122986	361.0	4222.0		none
61123070	148.0	2822.0	7732.0	none
61123127		3319.0		none
61123274	10.0	4669.0		none
61123276	142.0	3320.0	2620.0	none
61123341				none
61123353	1655.0	2442.0		none
61123379	89.0	2651.0	2712.0	none
61123407	19.0	8520.0		none
61123419	415.0	4332.0		none
61123480	110.0	2442.0		none
61123516	121.0	2221.0	2016.0	none
61123545	5300.0	4719.0		none
61123562	80.0	2599.0	4669.0	none
61123584	230.0	8422.0	855.0	none
61123601	601.0	9601.0		none
61123607	9.0	3109.0		none
61123620	14002.0	4711.0		none
61123622		2221.0		none
61123665	19.0	2561.0	4334.0	none
61123750	206.0	2511.0		none
61123776	23.0	2611.0	4643.0	none
61123838		7112.0		none
61123883		254.0		none
61124003		8411.0		none
61124069		411.0		none
61124155	20.0	6201.0		none
61124174	1700.0	3522.0		none
61124273	49.0	2651.0		none
61124281	170.0	4531.0	4661.0	none
61124326	5.0	960.0		none
61124392	8.0	28.0		none
61124571	3264.0	6202.0	701.0	none
61124573		9601.0		none
61124670		2591.0		none
61124715		561.0		none
61124722	1100.0	2893.0	2751.0	none
61124744		24.0		none
61124786				none
61124990				none
61124992	127.0	4674.0	2611.0	none
61125002	106.0	2790.0		none
61125043	49.0	2829.0		none
61125055	49.0	2829.0		none
61125059	19.0	7112.0		none
61125097	49.0	2599.0		none
61125141	12.0	3250.0	466.0	none
61125378	591.0	2341.0		none
61125383	64.0	7112.0	7111.0	none
61125408	5.0	257.0		none
61125414	200.0	9004.0		none
61125510	2.0	26.0		none
61125545	335.0	7112.0	2059.0	none
61125574	297.0	5610.0	4711.0	none
61125721		4321.0		none
61125763		279.0		none
61125796	225.0	1610.0	4673.0	none
61125847	135.0	2571.0	2573.0	none
61125856	2.0	4754.0		none
61125886	120.0	2829.0	3822.0	none
61125890	49.0	2651.0	7219.0	none
61125923	246.0	2592.0	2222.0	none
61126048	76.0	2620.0	4651.0	none
61126090		452.0		none
61126121	249.0	551.0	5610.0	none
61126284	292.0	2740.0		none
61126394				none
61126446	6715.0	7219.0	2120.0	none
61126459		861.0		none
61126469	29.0	4651.0		none
61126472	113.0	2740.0		none
61126627	8.0	6202.0		none
61126632	116.0	8542.0		none
61126654	49.0	4222.0		none
61127102	150.0	8531.0		none
61127252	108.0	5510.0	7010.0	none
61127331	47.0	3513.0		none
61127469	2.0	960.0		none
61127486	143.0	3101.0		none
61127510	128.0	2410.0		none
61127532	3.0	6832.0		none
61127564	49.0	2899.0		none
61127709	19.0	4511.0		none
61127712	600.0	4614.0	4669.0	none
61127714	5.0	6910.0		none
61127717	45.0	6201.0	6202.0	none
61127731	272.0	6419.0		none
61127990		781.0		none
61128101	566.0	8559.0	8430.0	none
61128125		4643.0		none
61128165	2.0	4120.0		none
61128319	43.0	2550.0	2511.0	none
61128335	330.0	2223.0		none
61128336	20.0	7112.0	4321.0	none
61128376	1668.0	2572.0	222.0	none
61128526	6.0	4741.0	9511.0	none
61128624	199.0	162.0		none
61128633	99.0	1610.0		none
61128671	35.0	4791.0	4614.0	none
61128680	39.0	1051.0		none
61128682	744.0	2932.0		none
61128712	170.0	7112.0	2899.0	none
61128722				none
61128730	52.0	841.0		none
61128765	199.0	2829.0		none
61128781	166.0	6202.0	4651.0	none
61128782	57.0	812.0	811.0	none
61128937	5.0	4743.0		none
61129031		851.0		none
61129047		2221.0		none
61129055		701.0		none
61129059	20.0	2711.0		none
61129174		3250.0		none
61129208	192.0	2899.0		none
61129223	375.0	6420.0		none
61129242		8299.0		none
61129331	5.0	3511.0		none
61129352	49.0	2829.0		none
61129381		2571.0		none
61129440	500.0	4211.0		none
61129442	30.0	4649.0	4762.0	none
61129458	6875.0	841.0		none
61129546		2573.0		none
61129562	2.0	3700.0		none
61129591	17.0	4321.0	7112.0	none
61129665	5.0	6920.0		none
61129695	500.0	8411.0		none
61129705	288.0	9412.0		none
61129706	2.0	7312.0		none
61129796	1400.0	8610.0		none
61129800	19.0	4646.0		none
61129801	1100.0	8610.0		none
61129818	49.0	8559.0		none
61129858	80.0	2893.0	2511.0	none
61129916				none
61129976	30000.0	4711.0		none
61129982	412.0	4211.0	2790.0	none
61130119	6.0	7112.0	4614.0	none
61130190		4651.0		none
61130374	52.0	8610.0		none
61130379	11.0	2740.0	4647.0	none
61130390	5.0	4334.0		none
61130435	31.0	8559.0		none
61130596	85.0	9102.0		none
61130669	5.0	4662.0		none
61130691				none
61130765		8621.0		none
61130767	213.0	2829.0		none
61130783	500.0	2599.0	3101.0	none
61130848	457.0	2442.0	2442.0	none
61130866	15.0	7010.0	7311.0	none
61130883	3140.0	4638.0		none
61130927	99.0	69.0		none
61130957		3320.0		none
61130988	4.0	255.0		none
61131032		4643.0		none
61131104	199.0	2454.0		none
61131108	5.0	56.0		none
61131128	826.0	3320.0		none
61131218		4321.0		none
61131275	19.0	4669.0		none
61131283		8411.0		none
61131414	215.0	7219.0		none
61131501	66.0	3511.0		none
61131567	99.0	2711.0		none
61131572	2200.0	8542.0		none
61131630	5.0	2790.0		none
61131666	8.0	6202.0	5821.0	none
61131787	5.0	7112.0	7112.0	none
61131848	155.0	2221.0		none
61131883		4719.0		none
61131942	9.0	4511.0		none
61131950	232.0	2593.0		none
61131980	5.0	620.0	6202.0	none
61132028	5.0	9609.0		none
61132035		642.0		none
61132105	5.0	25.0		none
61132163	19.0	4221.0		none
61132190	1.0	6201.0	9609.0	none
61132211	2.0	2790.0		none
61132213	99.0	8899.0		none
61132275	2250.0	5223.0	8299.0	none
61132299	73.0	2733.0		none
61132339	25.0	2219.0		none
61132346	306.0	2120.0	2120.0	none
61132377				none
61132397	302816.0	4910.0		none
61132658	27.0	8424.0		none
61132693	150.0	8520.0		none
61132720		6910.0		none
61132738	70.0	469.0	1039.0	none
61132832	21.0	2562.0		none
61132848	450.0	2420.0		none
61132901	49.0	2561.0		none
61132964				none
61133010	9.0	2829.0		none
61133065	310.0	1623.0		none
61133092	7.0	4723.0		none
61133113	89.0	13.0	4616.0	none
61133165	305.0	2620.0	4651.0	none
61133186	3.0	94.0		none
61133200				none
61133255	199.0	2611.0		none
61133278	49.0	2670.0		none
61133353	300.0	1105.0	110.0	none
61133445		8621.0		none
61133554	54.0	6209.0		none
61133588	40.0	841.0		none
61133591	19.0	2454.0		none
61133614	378.0	2572.0	4618.0	none
61133701	2400.0	8622.0		none
61133766	110.0	2599.0	25.0	none
61133842	1089.0	2221.0	2223.0	none
61133867	400.0	2822.0	3312.0	none
61133868	5.0	8810.0		none
61133885		254.0		none
61133906	750.0	62.0		none
61133946	19.0	4614.0		none
61133965	19.0	2573.0		none
61134032	192.0	8690.0	7022.0	none
61134116	99.0	9499.0		none
61134128	69.0	2013.0		none
61134135		2229.0		none
61134150	30.0	2711.0		none
61134168	975.0	4665.0	3109.0	none
61134185	5.0	2829.0		none
61134233	132.0	6420.0		none
61134321		4321.0		none
61134439	36.0	2822.0	4669.0	none
61134452	1420.0	8412.0		none
61134476		91.0		none
61134566	130.0	2599.0		none
61134592	21.0	4321.0	4651.0	none
61134666	250.0	1721.0	1712.0	none
61134787	20.0	2229.0		none
61134809	1097.0	1812.0		none
61134811	3.0	4644.0		none
61134826	43.0	2830.0		none
61134847	311.0	1920.0	2059.0	none
61134903	65.0	2829.0		none
61134905	300.0	2651.0		none
61134984	161.0	2059.0		none
61135054	14.0	4941.0		none
61135181		742.0		none
61135212	50.0	2790.0		none
61135250		4631.0		none
61135273	26.0	2670.0		none
61135312		8541.0		none
61135328	30.0	4941.0		none
61135530	1133.0	84.0		none
61135564	130.0	2822.0	2891.0	none
61135656		2571.0		none
61135731	45.0	2821.0		none
61135753		2611.0		none
61135969	214.0	283.0		none
61136074	10.0	701.0	4638.0	none
61136125	15.0	9609.0		none
61136127	41.0	4669.0	9609.0	none
61136162	126.0	85.0		none
61136196	200.0	949.0		none
61136222	225.0	4642.0	4616.0	none
61136265		2041.0		none
61136317	250.0	9609.0		none
61136372	227.0	2562.0	2593.0	none
61136444				none
61136511	250.0	8899.0		none
61136520		2651.0		none
61136660	269.0	7112.0		none
61136791		7731.0		none
61136831	49.0	7120.0		none
61136891	355.0	1721.0		none
61136902	428.0	2892.0	4614.0	none
61136935	19.0	2014.0		none
61136951	10.0	6202.0		none
61136959	54.0	2651.0		none
61137002	25.0	2899.0		none
61137019	5.0	432.0		none
61137026		8411.0		none
61137155	180.0	2814.0		none
61137215	1.0	2561.0		none
61137230		2811.0		none
61137231	101.0	2229.0	1623.0	none
61137234	1.0	8810.0		none
61137291	411.0	1712.0	1711.0	none
61137356	250.0	4690.0		none
61137362	71.0	8710.0		none
61137479				none
61137688	19.0	2229.0		none
61137837	158.0	8542.0		none
61137842	264.0	2651.0		none
61137952	12.0	4110.0		none
61137994		8430.0		none
61138029	9.0	432.0		none
61138054		712.0		none
61138125	10.0	4614.0		none
61138138		279.0		none
61138197	2345.0	2110.0	7219.0	none
61138200	150.0	8413.0	8412.0	none
61138228	6875.0	841.0		none
61138379	4.0	841.0		none
61138387		4673.0		none
61138402	28.0	3831.0	4677.0	none
61138537	123.0	812.0	8110.0	none
61138603				none
61138654	12.0	4754.0		none
61138660	1600.0	4642.0	4771.0	none
61138698	175.0	8299.0	6399.0	none
61138784	5.0	4690.0		none
61138812	74.0	1086.0	1082.0	none
61138821	49.0	2599.0		none
61138839	14.0	85.0		none
61138916	24.0	2670.0		none
61138945	8.0	7022.0		none
61138968	17.0	4674.0		none
61138991		1624.0		none
61138996	79.0	5110.0		none
61139032	202.0	3250.0	2120.0	none
61139117	450.0	3600.0		none
61139125	105.0	4690.0	5210.0	none
61139152	1108.0	8542.0		none
61139175		2811.0		none
61139179	499.0	2670.0		none
61139194				none
61139322	5.0	62.0		none
61139516	358.0	2573.0	2511.0	none
61139549	14.0	2573.0	2561.0	none
61139636	50.0	222.0		none
61139639	368.0	2732.0		none
61139648	541.0	3513.0	3600.0	none
61139671	1308.0	8411.0		none
61139707	175.0	2829.0		none
61139723		8541.0		none
61139743	150.0	4634.0	4725.0	none
61139808		1512.0		none
61139829	582724.0	2910.0	4511.0	none
61139863	999.0	7021.0		none
61139870	30.0	4638.0		none
61139883		131.0		none
61139913	3600.0	8610.0		none
61139939	2.0	161.0		none
61139954	6.0	2562.0		none
61139998	752.0	6419.0		none
61140042	16784.0	5229.0		none
61140045	561.0	2451.0	2891.0	none
61140077	31.0	2059.0		none
61140153	16.0	6130.0	6110.0	none
61140209				none
61140219	947.0	2829.0	2651.0	none
61140260	357.0	8730.0	7810.0	none
61140313		2219.0		none
61140341		91.0		none
61140361	22.0	2849.0		none
61140387	1155.0	3513.0		none
61140390	168.0	2599.0		none
61140405	12.0	2599.0		none
61140421	3.0	4339.0		none
61140482	140.0	2562.0		none
61140486	217.0	7112.0	8299.0	none
61140515	5.0	2811.0		none
61140523	6.0	6209.0	6201.0	none
61140631	199.0	2712.0		none
61140805	80000.0	8411.0		none
61140850		255.0		none
61140909	350.0	2229.0		none
61140956		91.0		none
61140963	24655.0	7219.0		none
61140974	24.0	2829.0		none
61141045	5.0	24.0		none
61141054	12.0	2562.0	4669.0	none
61141215	75.0	2229.0		none
61141229	5.0	475.0		none
61141291	501.0	2892.0	2511.0	none
61141327	89.0	2611.0	2651.0	none
61141328	67.0	6201.0	2660.0	none
61141348	5.0	711.0		none
61141360	7.0	4639.0		none
61141377	8.0	4322.0	2511.0	none
61141526	300.0	7112.0	2932.0	none
61141571	302.0	2446.0		none
61141615	5.0	2562.0		none
61141679	5.0	3212.0		none
61141683	20.0	4637.0		none
61141686	14.0	4511.0		none
61141711	900.0	3811.0		none
61141725	23.0	62.0		none
61141760	190.0	7739.0		none
61141852	1.0			none
61141871	38.0	8810.0	8710.0	none
61141874	403.0	8411.0		none
61141899	57.0	2573.0		none
61141924	8.0	4614.0		none
61141938	1108.0	5229.0		none
61141974	414.0	2041.0	4531.0	none
61142011	9.0	7311.0		none
61142018	3344.0	7010.0	411.0	none
61142065	350.0	2219.0		none
61142147	473.0	6419.0	6619.0	none
61142223	19.0	28.0		none
61142224				none
61142272	420.0	8423.0		none
61142277	80.0	651.0		none
61142296	9.0	2790.0	2620.0	none
61142314	15.0	2899.0		none
61142316	1.0	771.0		none
61142324	1000.0	8422.0		none
61142345	274.0	9601.0		none
61142377	99.0	4674.0		none
61142480	22.0	4321.0	4643.0	none
61142552				none
61142583	15.0	4674.0		none
61142610	7.0	2829.0		none
61142616	438.0	494.0	4941.0	none
61142656	31.0	5229.0	5210.0	none
61142732		869.0		none
61142749	200.0	8430.0		none
61142921	5.0	45.0		none
61142929	30.0	2562.0		none
61142943	700.0	8411.0		none
61142962	746.0	4614.0	6201.0	none
61142983	377.0	8412.0		none
61143016		8541.0		none
61143017	85.0	2829.0		none
61143039	923.0	2651.0	3320.0	none
61143045	4.0	4773.0		none
61143137	752.0	6419.0		none
61143230	20.0	841.0		none
61143249	6.0	28.0		none
61143375	5.0	4676.0		none
61143395	980.0	4110.0		none
61143403	236.0	7112.0		none
61143429	30.0	4646.0		none
61143432	18.0	4672.0	4669.0	none
61143585	199.0	2573.0		none
61143597	10.0	7112.0	8299.0	none
61143611	23.0	2630.0		none
61143668	972.0	841.0		none
61143730	13.0	2829.0		none
61143850	40.0	2651.0		none
61143903	4.0	6209.0		none
61143946	190.0	4643.0	4652.0	none
61144035	40.0	6832.0		none
61144043	4.0	472.0		none
61144146	12.0	4652.0		none
61144161	20.0	8622.0		none
61144219	5.0	620.0		none
61144250	938.0	8542.0		none
61144372	144.0	3700.0	8129.0	none
61144423	1000.0	9491.0		none
61144451	10.0	6820.0	6832.0	none
61144564	27.0	4520.0	3312.0	none
61144746	5.0	4617.0		none
61144813	6.0	4643.0		none
61144910	176.0	1086.0	2120.0	none
61144921	42.0	4764.0	9609.0	none
61144951	99.0	1413.0		none
61144953	1480.0	4647.0		none
61144958	5.0	4520.0		none
61144967		4752.0		none
61145015	106.0	4941.0	4399.0	none
61145180	5.0	960.0		none
61145240		4773.0		none
61145255	100.0	4669.0		none
61145282	123.0	2829.0		none
61145316	236.0	8610.0	8810.0	none
61145430	5.0	2370.0		none
61145493	60.0	4643.0	2651.0	none
61145520	238.0	4644.0	4669.0	none
61145534	18.0	2740.0		none
61145560	39.0	2895.0	2573.0	none
61145622	53.0	4674.0		none
61145810		2825.0		none
61145821				none
61145843	78.0	5229.0	7010.0	none
61145872	99.0	4399.0		none
61145917	20.0	6201.0		none
61145928	400.0	2932.0		none
61145956	2500.0	8810.0	8690.0	none
61145970	458.0	2841.0		none
61146079	6.0	8299.0	6810.0	none
61146110	3.0	1723.0		none
61146145	127.0	2893.0	2573.0	none
61146148	32.0	4649.0		none
61146166	5.0	862.0		none
61146171	20.0	4669.0		none
61146188	1.0	2573.0	4765.0	none
61146200	10.0	620.0		none
61146226	14.0	7112.0	8299.0	none
61146241	34.0	2562.0		none
61146304	60.0	3600.0		none
61146366		8411.0		none
61146367	700.0	8610.0		none
61146391	26.0	5229.0	8292.0	none
61146507	55.0	2229.0	2599.0	none
61146648	2.0	474.0		none
61146679				none
61146782		99.0		none
61146858		91.0		none
61146914	6.0	4321.0		none
61146922	11.0	2453.0		none
61146971	1.0	3832.0		none
61146979	8.0	2229.0		none
61147016	5.0	711.0		none
61147034	14.0	2014.0		none
61147118	20.0	4322.0		none
61147143	5.0	9609.0		none
61147160	539.0	6311.0	6201.0	none
61147162	1003.0	3513.0	3522.0	none
61147194	2.0	6201.0		none
61147221	101.0	9311.0	4711.0	none
61147400	1174.0	2229.0		none
61147424	4.0	4614.0	4752.0	none
61147430	5.0	24.0		none
61147584	1100.0	8411.0		none
61147586	5.0	6832.0		none
61147626	4.0	642.0		none
61147634	40.0	2630.0		none
61147696		4321.0		none
61147729		91.0		none
61147754	10.0	279.0	2712.0	none
61147757	27.0	2841.0	2511.0	none
61147783	1300.0	8690.0		none
61147832	406.0	2561.0	2899.0	none
61147838	5714.0	8542.0		none
61147960	81.0	2221.0	4615.0	none
61147981	35.0	3250.0	582.0	none
61148000	25.0	3811.0	381.0	none
61148078	60.0	2899.0		none
61148144	67.0	2825.0		none
61148150	128.0	2825.0	2651.0	none
61148328		8411.0		none
61148339	8.0	4690.0		none
61148351	86.0	8299.0	6399.0	none
61148355	5.0	5229.0		none
61148457	3600.0	2016.0	2229.0	none
61148499		222.0		none
61148675	582.0	2899.0		none
61148754		6202.0		none
61148864	5.0	2711.0		none
61148963	5.0	2640.0		none
61148986	499.0	9499.0		none
61149011	217.0	2594.0	2593.0	none
61149021	159.0	7120.0	7211.0	none
61149069		8541.0		none
61149121	300.0	3250.0	4646.0	none
61149160	40.0	2594.0		none
61149262		869.0		none
61149281		99.0		none
61149328	123.0	64.0	6420.0	none
61149394				none
61149410	19.0	4520.0		none
61149433		4669.0		none
61149450				none
61149453	30.0	3250.0		none
61149466		642.0		none
61149491	3700.0	4638.0	4641.0	none
61149499	69.0	2620.0	4741.0	none
61149519	93.0	2229.0	2219.0	none
61149532	33.0	6920.0		none
61149540	3.0	7022.0		none
61149558	25.0	3213.0		none
61149565	38.0	2829.0		none
61149690		203.0		none
61149698	9.0	3211.0	4778.0	none
61149707	20.0	2562.0		none
61149719	11.0	1013.0		none
61149761	115.0	2222.0		none
61149818	3000.0	1013.0		none
61149821	65.0	2841.0		none
61149832		642.0		none
61149896	412.0	4211.0	2790.0	none
61149933	1598.0	3511.0	4931.0	none
61149958	270.0	5229.0		none
61150008				none
61150084	12.0	4752.0	2511.0	none
61150103	36.0	8422.0		none
61150139	300.0	8424.0		none
61150141	2.0	620.0		none
61150171	640.0	9499.0		none
61150182	99.0	3299.0		none
61150277	85.0	4669.0	2815.0	none
